ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
6846	ENSG00000151729	291	protein-coding	SLC25A4	solute carrier family 25 member 4	-0.0348928327683877	0.0391579880404668	basal	NA
6847	ENSG00000151743	196394	protein-coding	AMN1	antagonist of mitotic exit network 1 homolog	0.147634300949364	0.0414787458863729	basal	NA
6848	ENSG00000151746	636	protein-coding	BICD1	BICD cargo adaptor 1	-0.111847097996729	0.0380876580952339	basal	NA
6849	ENSG00000151748	60485	protein-coding	SAV1	salvador family WW domain containing protein 1	-0.237529669311686	0.0669218949617357	basal	NA
6850	ENSG00000151773	160857	protein-coding	CCDC122	coiled-coil domain containing 122	0.0572879274993323	0.0155251819547604	basal	NA
6851	ENSG00000151779	51594	protein-coding	NBAS	NBAS subunit of NRZ tethering complex	-0.126180386857102	0.0307485393006362	basal	NA
6852	ENSG00000151789	79750	protein-coding	ZNF385D	zinc finger protein 385D	0.0277512150224989	0.00606547644320779	basal	NA
6853	ENSG00000151806	60558	protein-coding	GUF1	GTP binding elongation factor GUF1	0.189726857842825	0.0485586552165592	basal	NA
6854	ENSG00000151835	26278	protein-coding	SACS	sacsin molecular chaperone	0.278016411223321	0.0857189403899217	basal	NA
6855	ENSG00000151849	55835	protein-coding	CENPJ	centromere protein J	-0.10367094844942	0.0334320641545878	basal	NA
6856	ENSG00000151876	26272	protein-coding	FBXO4	F-box protein 4	0.235831213423639	0.0485320694920611	basal	NA
6857	ENSG00000151881	64417	protein-coding	TMEM267	transmembrane protein 267	0.15525310662052	0.0509091782795667	basal	NA
6858	ENSG00000151882	56477	protein-coding	CCL28	C-C motif chemokine ligand 28	-0.113979660635191	0.0404921659361996	basal	NA
6859	ENSG00000151883	79668	protein-coding	PARP8	poly(ADP-ribose) polymerase family member 8	0.0448472960320221	0.0378038360699863	basal	NA
6860	ENSG00000151893	143384	protein-coding	CACUL1	CDK2 associated cullin domain 1	0.0543230826419046	0.0288184987871354	basal	NA
6861	ENSG00000151914	667	protein-coding	DST	dystonin	-0.115147882984268	0.00602177903050591	basal	NA
6862	ENSG00000151917	221336	protein-coding	BEND6	BEN domain containing 6	0.0578081722299659	0.017311162861542	basal	NA
6863	ENSG00000151923	7073	protein-coding	TIAL1	TIA1 cytotoxic granule associated RNA binding protein like 1	-0.0678111796744892	0.0249059796838343	basal	NA
6864	ENSG00000151929	9531	protein-coding	BAG3	BAG cochaperone 3	-0.366084772895902	0.145547845592947	basal	NA
6865	ENSG00000151967	29970	protein-coding	SCHIP1	schwannomin interacting protein 1	0.0727906745123135	0.0202134940134788	basal	NA
6866	ENSG00000152049	23704	protein-coding	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4	-0.276011806056295	0.0597766398323524	basal	NA
6867	ENSG00000152056	130340	protein-coding	AP1S3	adaptor related protein complex 1 subunit sigma 3	-0.389074587955435	0.128482942146747	basal	NA
6868	ENSG00000152061	9910	protein-coding	RABGAP1L	RAB GTPase activating protein 1 like	-0.100665628901347	0.0369938798830701	basal	NA
6869	ENSG00000152076	91409	protein-coding	CCDC74B	coiled-coil domain containing 74B	0.0430996874718436	0.0198052379636099	basal	NA
6870	ENSG00000152078	148534	protein-coding	TLCD4	TLC domain containing 4	-0.264493841652521	0.123117837286912	basal	NA
6871	ENSG00000152082	80097	protein-coding	MZT2B	mitotic spindle organizing protein 2B	-0.0786580051826873	0.0318481216018032	basal	NA
6872	ENSG00000152102	130074	protein-coding	FAM168B	family with sequence similarity 168 member B	-0.153249849350431	0.0116276793771927	basal	NA
6873	ENSG00000152104	5784	protein-coding	PTPN14	protein tyrosine phosphatase non-receptor type 14	0.063094179402969	0.0249568154858814	basal	NA
6874	ENSG00000152117	150776	pseudo	SMPD4BP	sphingomyelin phosphodiesterase 4B, pseudogene	-0.0738379223698453	0.0334561795853285	basal	NA
6875	ENSG00000152127	4249	protein-coding	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	-0.304582230071929	0.100565395749236	basal	NA
6876	ENSG00000152133	253635	protein-coding	GPATCH11	G-patch domain containing 11	0.11890922194962	0.0159332121450226	basal	NA
6877	ENSG00000152137	26353	protein-coding	HSPB8	heat shock protein family B (small) member 8	-0.438333979780616	0.165262164522236	basal	NA
6878	ENSG00000152147	79833	protein-coding	GEMIN6	gem nuclear organelle associated protein 6	0.336070542506337	0.136160786714945	basal	NA
6879	ENSG00000152193	79596	protein-coding	OBI1	ORC ubiquitin ligase 1	0.0367637260821073	0.0105447419767534	basal	NA
6880	ENSG00000152217	26040	protein-coding	SETBP1	SET binding protein 1	-0.000896120901499526	0.010918286896044	basal	NA
6881	ENSG00000152219	120534	protein-coding	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein	0.244614685446135	0.0316424772536122	basal	NA
6882	ENSG00000152223	57724	protein-coding	EPG5	ectopic P-granules 5 autophagy tethering factor	0.102502623321919	0.0338935671765537	basal	NA
6883	ENSG00000152229	9050	protein-coding	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2	0.268825186391798	0.0928669353199236	basal	NA
6884	ENSG00000152234	498	protein-coding	ATP5F1A	ATP synthase F1 subunit alpha	0.0687618318019076	0.0229317184088556	basal	NA
6885	ENSG00000152240	115106	protein-coding	HAUS1	HAUS augmin like complex subunit 1	0.16077602781341	0.0378092933082691	basal	NA
6886	ENSG00000152242	147339	protein-coding	ARK2N	arkadia (RNF111) N-terminal like PKA signaling regulator 2N	0.0361962573742237	0.0622472534916009	basal	NA
6887	ENSG00000152253	57405	protein-coding	SPC25	SPC25 component of NDC80 kinetochore complex	0.0127815203058276	0.124234787320441	basal	NA
6888	ENSG00000152256	5163	protein-coding	PDK1	pyruvate dehydrogenase kinase 1	-0.321958926552567	0.0649157416673204	basal	NA
6889	ENSG00000152284	83439	protein-coding	TCF7L1	transcription factor 7 like 1	-0.147438452632074	0.0624940292982927	basal	NA
6890	ENSG00000152291	10618	protein-coding	TGOLN2	trans-golgi network protein 2	-0.0263328248626481	0.00295224414762806	basal	NA
6891	ENSG00000152332	127933	protein-coding	UHMK1	U2AF homology motif kinase 1	0.0785158661465397	0.0134193336077257	basal	NA
6892	ENSG00000152348	83734	protein-coding	ATG10	autophagy related 10	-0.0150573643916332	0.033938456588913	basal	NA
6893	ENSG00000152359	134359	protein-coding	POC5	POC5 centriolar protein	0.0941351595456417	0.00459636891871536	basal	NA
6894	ENSG00000152377	6695	protein-coding	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1	0.199921697241669	0.0631777831682891	basal	NA
6895	ENSG00000152380	167555	protein-coding	FAM151B	family with sequence similarity 151 member B	0.172306643541922	0.0923557544268103	basal	NA
6896	ENSG00000152382	117143	protein-coding	TADA1	transcriptional adaptor 1	0.396235940252551	0.313597698672455	basal	NA
6897	ENSG00000152402	2977	protein-coding	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	0.0365576407659597	0.0202266696149371	basal	NA
6898	ENSG00000152404	143884	protein-coding	CWF19L2	CWF19 like cell cycle control factor 2	0.331923592945201	0.120489890309918	basal	NA
6899	ENSG00000152409	133746	protein-coding	JMY	junction mediating and regulatory protein, p53 cofactor	-0.259472561062376	0.0985144512512107	basal	NA
6900	ENSG00000152413	9456	protein-coding	HOMER1	homer scaffold protein 1	-0.205985449599363	0.0294138019771233	basal	NA
6901	ENSG00000152422	7518	protein-coding	XRCC4	X-ray repair cross complementing 4	0.199141228483628	0.0641798045539474	basal	NA
6902	ENSG00000152433	284306	protein-coding	ZNF547	zinc finger protein 547	0.0792606995462243	0.0200124364685592	basal	NA
6903	ENSG00000152439	374928	protein-coding	ZNF773	zinc finger protein 773	0.0255400934798477	0.00978180810744985	basal	NA
6904	ENSG00000152443	284309	protein-coding	ZNF776	zinc finger protein 776	0.277127539714069	0.135971758864957	basal	NA
6905	ENSG00000152454	10172	protein-coding	ZNF256	zinc finger protein 256	0.07316368449475	0.0338635067148496	basal	NA
6906	ENSG00000152455	79723	protein-coding	SUV39H2	SUV39H2 histone lysine methyltransferase	0.116281126937325	0.0351454770835244	basal	NA
6907	ENSG00000152457	64421	protein-coding	DCLRE1C	DNA cross-link repair 1C	0.0928896523714714	0.0327021200925692	basal	NA
6908	ENSG00000152464	10557	protein-coding	RPP38	ribonuclease P/MRP subunit p38	0.0769445515512532	0.0131638488131116	basal	NA
6909	ENSG00000152465	9397	protein-coding	NMT2	N-myristoyltransferase 2	-0.199376949210683	0.0222339288391446	basal	NA
6910	ENSG00000152484	219333	protein-coding	USP12	ubiquitin specific peptidase 12	-0.0973809744479151	0.0410256934995978	basal	NA
6911	ENSG00000152492	152137	protein-coding	CCDC50	coiled-coil domain containing 50	0.0983997428660633	0.0240179262723157	basal	NA
6912	ENSG00000152495	814	protein-coding	CAMK4	calcium/calmodulin dependent protein kinase IV	-0.408440811102558	0.167632105058281	basal	NA
6913	ENSG00000152503	55521	protein-coding	TRIM36	tripartite motif containing 36	-0.348953042420351	0.05891817593611	basal	NA
6914	ENSG00000152518	678	protein-coding	ZFP36L2	ZFP36 ring finger protein like 2	0.0252492783047684	0.0145781974613933	basal	NA
6915	ENSG00000152520	255967	protein-coding	PAN3	poly(A) specific ribonuclease subunit PAN3	0.0638821903092909	0.0103782865159896	basal	NA
6916	ENSG00000152527	130271	protein-coding	PLEKHH2	pleckstrin homology, MyTH4 and FERM domain containing H2	-0.386479055888466	0.134877011895672	basal	NA
6917	ENSG00000152556	5213	protein-coding	PFKM	phosphofructokinase, muscle	0.0917945593000713	0.030051115155835	basal	NA
6918	ENSG00000152558	114908	protein-coding	TMEM123	transmembrane protein 123	0.196398495272098	0.0540863436696261	basal	NA
6919	ENSG00000152580	285313	protein-coding	IGSF10	immunoglobulin superfamily member 10	0.934802378890357	0.547982966905867	similar	NA
6920	ENSG00000152582	79925	protein-coding	SPEF2	sperm flagellar 2	0.383497312125386	0.41652784772302	basal	NA
6921	ENSG00000152601	4154	protein-coding	MBNL1	muscleblind like splicing regulator 1	-0.275033432847399	0.0303485885023686	basal	NA
6922	ENSG00000152620	133686	protein-coding	NADK2	NAD kinase 2, mitochondrial	0.466840074450164	0.100007322602728	basal	NA
6923	ENSG00000152642	23171	protein-coding	GPD1L	glycerol-3-phosphate dehydrogenase 1 like	0.556090109712761	0.455098038093902	basal	NA
6924	ENSG00000152661	2697	protein-coding	GJA1	gap junction protein alpha 1	-0.0420010241929594	0.0413829025379279	basal	NA
6925	ENSG00000152669	10309	protein-coding	CCNO	cyclin O	-0.0989013788148476	0.0214985012120405	basal	NA
6926	ENSG00000152683	55676	protein-coding	SLC30A6	solute carrier family 30 member 6	0.237923617951689	0.10125231375206	basal	NA
6927	ENSG00000152684	53918	protein-coding	PELO	pelota mRNA surveillance and ribosome rescue factor	-0.191659914020039	0.0172493345041016	basal	NA
6928	ENSG00000152689	25780	protein-coding	RASGRP3	RAS guanyl releasing protein 3	0.0691578424149087	0.0233181370375175	basal	NA
6929	ENSG00000152700	51128	protein-coding	SAR1B	secretion associated Ras related GTPase 1B	-0.0103146523268496	0.00254141643511739	basal	NA
6930	ENSG00000152749	160897	protein-coding	GPR180	G protein-coupled receptor 180	-0.0143055701205079	0.0145561371226638	basal	NA
6931	ENSG00000152760	200132	protein-coding	DYNLT5	dynein light chain Tctex-type family member 5	-0.109179234397128	0.00398426524355516	basal	NA
6932	ENSG00000152763	79819	protein-coding	DNAI4	dynein axonemal intermediate chain 4	0.0976699041567468	0.0193376826906363	basal	NA
6933	ENSG00000152767	10160	protein-coding	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1	-0.638940819389393	0.312427782881949	basal	NA
6934	ENSG00000152778	24138	protein-coding	IFIT5	interferon induced protein with tetratricopeptide repeats 5	0.271029242577163	0.0501192211354013	basal	NA
6935	ENSG00000152782	53354	protein-coding	PANK1	pantothenate kinase 1	0.0753864317118051	0.112584099983971	basal	NA
6936	ENSG00000152784	56978	protein-coding	PRDM8	PR/SET domain 8	0.0295256317723293	0.0056340752626189	basal	NA
6937	ENSG00000152795	9987	protein-coding	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like	0.198214735999467	0.0922368700953864	basal	NA
6938	ENSG00000152818	7402	protein-coding	UTRN	utrophin	-0.0687729968817544	0.00525159781713554	basal	NA
6939	ENSG00000152894	5796	protein-coding	PTPRK	protein tyrosine phosphatase receptor type K	0.0677908572336222	0.0242592118133593	basal	NA
6940	ENSG00000152904	9453	protein-coding	GGPS1	geranylgeranyl diphosphate synthase 1	0.225194255737141	0.0175850761430791	basal	NA
6941	ENSG00000152926	51351	protein-coding	ZNF117	zinc finger protein 117	0.208330344244024	0.0177316591823934	basal	NA
6942	ENSG00000152931	25859	ncRNA	PART1	prostate androgen-regulated transcript 1	-0.0678058354469289	0.0166987129671099	basal	NA
6943	ENSG00000152939	153562	protein-coding	MARVELD2	MARVEL domain containing 2	-0.254732839986288	0.0501940592492943	basal	NA
6944	ENSG00000152942	5884	protein-coding	RAD17	RAD17 checkpoint clamp loader component	0.189376148388036	0.0849500365515664	basal	NA
6945	ENSG00000152944	9412	protein-coding	MED21	mediator complex subunit 21	0.106560668839627	0.0239712850114922	basal	NA
6946	ENSG00000152952	5352	protein-coding	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	-0.506674726215997	0.202400027970742	basal	NA
6947	ENSG00000152953	55351	protein-coding	STK32B	serine/threonine kinase 32B	-0.0690944112778492	0.0201040457606017	basal	NA
6948	ENSG00000152977	7545	protein-coding	ZIC1	Zic family member 1	-0.0624902481418558	0.00873075628222993	basal	NA
6949	ENSG00000152990	166647	protein-coding	ADGRA3	adhesion G protein-coupled receptor A3	-0.0777967754837929	0.00626166159909629	basal	NA
6950	ENSG00000153006	285672	protein-coding	SREK1IP1	SREK1 interacting protein 1	0.0214218463012544	0.0582219902210579	basal	NA
6951	ENSG00000153015	10283	protein-coding	CWC27	CWC27 spliceosome associated cyclophilin	0.081048593259364	0.012028484387972	basal	NA
6952	ENSG00000153029	3140	protein-coding	MR1	major histocompatibility complex, class I-related	0.062063612496705	0.0178130738603467	basal	NA
6953	ENSG00000153037	6728	protein-coding	SRP19	signal recognition particle 19	0.0495357472155084	0.0224729663429459	basal	NA
6954	ENSG00000153044	64946	protein-coding	CENPH	centromere protein H	0.133162835061027	0.0362425685158671	basal	NA
6955	ENSG00000153046	9425	protein-coding	CDYL	chromodomain Y like	-0.124281225628593	0.0452250977692049	basal	NA
6956	ENSG00000153048	23589	protein-coding	CARHSP1	calcium regulated heat stable protein 1	-0.437807539896083	0.202242188337086	basal	NA
6957	ENSG00000153064	55024	protein-coding	BANK1	B cell scaffold protein with ankyrin repeats 1	0.168278235214097	0.171310121902896	basal	NA
6958	ENSG00000153066	51061	protein-coding	TXNDC11	thioredoxin domain containing 11	-0.212493444475225	0.0713192931345908	basal	NA
6959	ENSG00000153071	1601	protein-coding	DAB2	DAB adaptor protein 2	0.176211524712804	0.0290567152213416	basal	NA
6960	ENSG00000153093	55289	protein-coding	ACOXL	acyl-CoA oxidase like	-0.0322193337565893	0.0103319112783379	basal	NA
6961	ENSG00000153094	10018	protein-coding	BCL2L11	BCL2 like 11	-0.0730152704540668	0.0251028197096829	basal	NA
6962	ENSG00000153107	64682	protein-coding	ANAPC1	anaphase promoting complex subunit 1	0.053884736297578	0.042641079389646	basal	NA
6963	ENSG00000153113	831	protein-coding	CAST	calpastatin	0.240288949784694	0.0621637297591626	basal	NA
6964	ENSG00000153130	60592	protein-coding	SCOC	short coiled-coil protein	-0.0323762711104481	0.00550667210491204	basal	NA
6965	ENSG00000153132	1047	protein-coding	CLGN	calmegin	-0.177191982739086	0.0664834116717355	basal	NA
6966	ENSG00000153140	1070	protein-coding	CETN3	centrin 3	0.239421217519298	0.101811697779577	basal	NA
6967	ENSG00000153147	8467	protein-coding	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	0.0568703153090398	0.021120423960521	basal	NA
6968	ENSG00000153162	654	protein-coding	BMP6	bone morphogenetic protein 6	-1.34968330427202	0.704319462369555	similar	NA
6969	ENSG00000153165	653489	protein-coding	RGPD3	RANBP2 like and GRIP domain containing 3	-0.109362341409052	0.0335785977296397	basal	NA
6970	ENSG00000153179	283349	protein-coding	RASSF3	Ras association domain family member 3	0.00570088808046943	0.0262314009763519	basal	NA
6971	ENSG00000153187	3192	protein-coding	HNRNPU	heterogeneous nuclear ribonucleoprotein U	0.0644840566899446	0.0288470017252632	basal	NA
6972	ENSG00000153201	5903	protein-coding	RANBP2	RAN binding protein 2	0.146690309946032	0.0298090417030928	basal	NA
6973	ENSG00000153207	25909	protein-coding	AHCTF1	AT-hook containing transcription factor 1	0.00833225695544407	0.147291686759298	basal	NA
6974	ENSG00000153214	84910	protein-coding	TMEM87B	transmembrane protein 87B	0.0356743378325455	0.00732019798278965	basal	NA
6975	ENSG00000153234	4929	protein-coding	NR4A2	nuclear receptor subfamily 4 group A member 2	-2.50357596683284	1.07439731027029	sparse	NA
6976	ENSG00000153237	130940	protein-coding	CCDC148	coiled-coil domain containing 148	0.103452511547861	0.0433979401422758	basal	NA
6977	ENSG00000153246	22925	protein-coding	PLA2R1	phospholipase A2 receptor 1	0.207953034081128	0.0554927093512724	basal	NA
6978	ENSG00000153250	5937	protein-coding	RBMS1	RNA binding motif single stranded interacting protein 1	0.177464518297022	0.0610914538158024	basal	NA
6979	ENSG00000153291	9481	protein-coding	SLC25A27	solute carrier family 25 member 27	-0.0614405365238333	0.0571360635336617	basal	NA
